record_id,borrower_id,borrower_name,segment,constitution,sector,geography,business_vintage_years,loan_type,sanctioned_limit,outstanding_amount,collateral_available,CGTMSE_flag,cluster_id,anchor_buyer_id,obs_month,current_dpd,max_dpd_last_12m,emi_bounce_count_6m,cheque_return_count_6m,si_ecs_bounce_count_6m,repayment_regularity_score,cc_utilization_avg_3m,cc_utilization_avg_6m,cc_utilization_volatility,drawing_power_decline_pct,overdue_days_trend,SMA_status,gst_turnover_12m,gst_turnover_growth_yoy,gst_filing_delay_count_6m,gstr1_vs_3b_mismatch_pct,itc_to_sales_ratio,nil_return_count_12m,sudden_turnover_spike_flag,gst_registration_age_years,gst_status,buyer_concentration_top2_pct,supplier_concentration_top2_pct,eway_bill_mismatch_flag,avg_monthly_bank_credit_6m,avg_monthly_bank_debit_6m,bank_credit_to_gst_sales_ratio,cash_deposit_ratio,avg_monthly_balance,inward_return_count_6m,outward_return_count_6m,upi_pos_collection_ratio,cashflow_volatility_score,debt_service_coverage_proxy,monthly_surplus_ratio,bureau_score,bureau_enquiry_count_3m,existing_loan_count,total_obligation,unsecured_loan_exposure,bureau_dpd_last_12m,credit_vintage_years,epfo_employee_count,epfo_employee_count_change_6m,salary_payment_regularity_score,cam_remarks,fi_remarks,rcu_remarks,collection_remarks,stock_inspection_remarks,stress_12m,growth_need_12m
REC0024938,B103117,MSME Enterprise 03117,NTC,Pvt Ltd,Chemicals,Jaipur,9.7,LAP,2220608.0,352559.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER3,2,0,9,2,2,4,76.2,63.8,70.4,11.44,10.5,1.0,Standard,4412704.0,-5.3,0,18.5,0.945,2,1,9.1,Suspended,86.5,46.4,0,144113.0,145277.0,0.392,0.515,6132.0,1,2,0.425,53.2,0.18,-0.043,617,3,2,476729.0,352282.0,12,9.3,22,-12.5,81.2,promoter diverting funds to group entity suspected.,shop found closed during visit; technical report indicates property access issue; business premises verified and active.,common email id linked to multiple applicants.,borrower unreachable on registered number.,stock audit found no discrepancy.,0,0
REC0024939,B103117,MSME Enterprise 03117,NTC,Pvt Ltd,Chemicals,Jaipur,9.7,LAP,2220608.0,352559.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER3,3,0,7,0,1,4,76.7,59.4,79.4,13.18,20.2,2.6,Standard,3515576.0,-16.5,0,21.6,0.846,2,0,8.4,Suspended,68.7,67.6,1,171308.0,144667.0,0.585,0.291,11245.0,0,0,0.302,69.0,0.3,-0.253,538,1,1,653526.0,327076.0,9,9.3,17,-44.5,67.9,promoter conduct satisfactory.,frequent promise to pay noted.,no adverse RCU observation; discrepancy noted in KYC documents.,frequent promise to pay.,stock verified and found adequate; stock not matching book records.,0,0
REC0024940,B103117,MSME Enterprise 03117,NTC,Pvt Ltd,Chemicals,Jaipur,9.7,LAP,2220608.0,352559.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER3,4,2,19,5,2,0,53.4,91.2,89.8,22.23,26.5,4.0,SMA-0,5931741.0,-28.8,0,31.1,1.046,1,1,9.1,Cancelled,83.5,72.5,0,215627.0,213062.0,0.436,0.621,500.0,0,1,0.173,71.5,0.71,-0.323,511,4,7,429843.0,403134.0,24,9.5,29,-26.5,39.2,adequate liquidity maintained; promoter diverting funds to group entity suspected.,unit operational with visible activity; shop found closed during visit.,no linkage with other defaulting entities found.,cheque returned for insufficient funds; borrower proactively regularised dues; borrower unreachable on registered number.,stock audit found no discrepancy; stock not matching book records; stock ageing beyond acceptable limits.,0,0
REC0024941,B103117,MSME Enterprise 03117,NTC,Pvt Ltd,Chemicals,Jaipur,9.7,LAP,2220608.0,352559.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER3,5,5,16,1,0,0,69.2,86.1,88.0,17.19,26.6,4.5,SMA-0,6900502.0,3.7,2,24.0,0.822,0,0,9.3,Suspended,61.3,67.2,0,347773.0,342797.0,0.605,0.682,16444.0,2,1,0.02,70.2,0.2,-0.233,543,4,2,367908.0,163276.0,17,7.1,9,-42.3,49.4,promoter diverting funds to group entity suspected; related party transactions suspected.,technical report indicates property access issue; unit operational with visible activity; frequent promise to pay noted.,common email id linked to multiple applicants.,cheque returned for insufficient funds; borrower unreachable on registered number.,stock verification could not be completed.,0,0
REC0024942,B103117,MSME Enterprise 03117,NTC,Pvt Ltd,Chemicals,Jaipur,9.7,LAP,2220608.0,352559.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER3,6,6,25,1,0,2,68.7,87.0,83.4,20.47,21.0,5.3,SMA-0,7017242.0,-26.8,3,27.4,0.921,2,0,9.1,Active,77.6,54.9,0,313810.0,282879.0,0.537,0.82,12180.0,1,0,0.094,78.2,0.1,-0.217,472,5,1,318120.0,193644.0,25,7.2,6,-22.3,50.9,cash flow stress visible.,shop found closed during visit; unit operations appear scaled down; business premises verified and active.,discrepancy noted in KYC documents.,part payment received after repeated follow up.,stock verification could not be completed; stock audit found no discrepancy; stock ageing beyond acceptable limits.,0,0
REC0024943,B103117,MSME Enterprise 03117,NTC,Pvt Ltd,Chemicals,Jaipur,9.7,LAP,2220608.0,352559.0,No,No,Chemicals-Jaipur,Chemicals-Jaipur-BUYER3,7,13,31,4,3,4,42.5,85.4,99.8,22.84,29.9,9.0,SMA-0,4294651.0,-43.7,6,32.3,1.089,3,0,9.7,Suspended,71.0,83.2,0,53683.0,48251.0,0.15,0.797,500.0,2,2,0.02,96.7,0.1,-0.424,313,11,5,176541.0,167714.0,36,8.9,4,-52.3,32.2,cash flow stress visible; buyer base concentrated with top two buyers.,unit operations appear scaled down; technical report indicates property access issue; unit operational with visible activity.,RCU noted common mobile number with other entities.,cheque returned for insufficient funds; borrower unreachable on registered number.,stock not matching book records.,1,0
REC0024944,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,0,0,11,0,0,2,82.3,85.7,76.9,13.52,12.4,5.4,Standard,6041332.0,-5.3,0,15.2,0.721,3,0,5.4,Active,62.6,51.9,0,292919.0,237639.0,0.582,0.479,21535.0,1,1,0.18,43.6,0.67,-0.0,643,3,1,269118.0,114291.0,14,3.8,52,-17.7,69.8,cash flow stress visible.,business premises verified and active.,address verification inconclusive.,EMI realised on due date.,stock statement matches book records.,0,0
REC0024945,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,1,0,9,2,1,2,72.3,79.7,96.5,13.38,17.3,2.6,Standard,3599360.0,-19.3,1,9.5,0.761,0,0,4.9,Active,72.7,81.1,0,198701.0,187338.0,0.662,0.736,5806.0,0,2,0.135,54.1,1.16,-0.138,630,2,1,1707254.0,652542.0,13,4.2,6,-7.7,67.1,declining turnover trend observed.,stock levels found adequate.,documents verified genuine; common email id linked to multiple applicants.,repayment conduct satisfactory; cheque returned for insufficient funds.,inventory levels healthy and moving.,1,0
REC0024946,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,2,0,11,0,2,2,81.0,69.9,57.7,10.46,10.7,-5.4,Standard,2650425.0,-22.5,1,17.7,0.658,0,0,6.2,Active,58.9,66.8,0,157383.0,145035.0,0.713,0.458,11685.0,0,0,0.355,36.1,0.69,0.106,590,6,1,1513636.0,612637.0,11,4.4,36,-24.5,74.3,promoter diverting funds to group entity suspected; adequate liquidity maintained.,business premises verified and active.,no linkage with other defaulting entities found.,no follow up required this month.,stock not matching book records; stock audit found no discrepancy.,0,0
REC0024947,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,3,2,16,3,2,1,73.9,83.9,93.7,8.49,18.7,9.1,SMA-0,2693085.0,5.4,2,13.2,0.501,1,0,6.0,Active,83.3,47.0,0,149617.0,131729.0,0.667,0.527,7637.0,1,0,0.34,58.7,1.41,-0.343,600,7,3,842850.0,306897.0,19,5.0,12,-20.7,61.3,related party transactions suspected; business running satisfactorily; cash flow stress visible.,technical report indicates property access issue; shop found closed during visit.,identity and address cross-verified.,borrower unreachable on registered number.,stock verified and found adequate.,0,0
REC0024948,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,4,1,16,4,2,2,57.8,74.9,61.9,17.93,24.3,-1.4,SMA-0,6429420.0,-19.8,2,23.9,0.639,2,0,5.3,Active,70.0,73.9,0,267328.0,263386.0,0.499,0.691,14017.0,0,0,0.346,65.6,0.65,-0.096,493,8,5,1746484.0,1246232.0,20,5.9,8,-31.1,54.6,promoter diverting funds to group entity suspected.,technical report indicates property access issue; shop found closed during visit.,RCU noted common mobile number with other entities.,borrower unreachable on registered number.,stock verification could not be completed.,0,0
REC0024949,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,5,2,15,5,1,1,56.9,86.1,83.8,16.66,21.8,5.1,SMA-0,2726394.0,-28.2,1,21.1,0.635,3,0,5.2,Active,64.5,52.4,0,125161.0,106516.0,0.551,0.573,10941.0,0,1,0.029,70.6,0.53,-0.066,522,4,2,582535.0,386974.0,16,3.9,3,-31.6,44.7,related party transactions suspected; buyer base concentrated with top two buyers.,business premises verified and active; unit operations appear scaled down.,documents verified genuine.,cheque returned for insufficient funds; frequent promise to pay; borrower proactively regularised dues.,stock verified and found adequate.,0,0
REC0024950,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,6,1,11,2,1,2,79.3,78.8,77.9,11.96,17.4,4.1,SMA-0,2896115.0,-14.8,3,20.6,0.737,4,0,5.1,Active,74.8,47.4,0,200562.0,174144.0,0.831,0.457,500.0,0,1,0.127,65.4,0.84,-0.333,633,0,2,773633.0,511616.0,13,4.9,3,-21.2,49.3,cash flow stress visible.,unit operations appear scaled down.,identity and address cross-verified; common email id linked to multiple applicants.,borrower proactively regularised dues.,stock verification could not be completed.,0,0
REC0024951,B103118,MSME Enterprise 03118,Manufacturer,Proprietorship,Construction,Rajkot,6.2,Machinery Loan,2016537.0,999255.0,Yes,No,Construction-Rajkot,Construction-Rajkot-BUYER2,7,8,31,3,2,3,62.4,98.8,87.9,19.23,31.0,4.5,SMA-0,3950418.0,-33.8,1,29.0,0.825,4,1,5.1,Active,95.0,85.2,0,120965.0,111782.0,0.367,0.72,4797.0,3,1,0.02,85.1,0.1,-0.347,447,12,3,1860315.0,1734423.0,31,6.0,22,-29.4,44.4,promoter diverting funds to group entity suspected; declining turnover trend observed; repayment track record satisfactory.,unit operations appear scaled down; frequent promise to pay noted.,address verification inconclusive; no linkage with other defaulting entities found.,repayment conduct satisfactory.,stock verified and found adequate; obsolete stock observed during inspection; stock not matching book records.,1,0
REC0024952,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,0,0,3,1,1,0,97.1,35.6,80.9,0.7,1.9,3.4,Standard,1730435.0,14.6,0,5.4,0.539,1,0,6.4,Active,32.4,25.1,0,122573.0,117353.0,0.85,0.285,10975.0,0,0,0.413,39.5,1.46,0.002,716,0,4,702781.0,76814.0,3,4.4,23,17.0,90.2,financials in line with projections.,technical report indicates property access issue.,no linkage with other defaulting entities found.,repayment conduct satisfactory.,stock verification could not be completed.,0,1
REC0024953,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,1,0,5,1,2,1,90.2,42.6,61.8,5.21,3.4,-3.4,Standard,2364125.0,-5.8,0,7.1,0.703,0,0,6.2,Active,45.0,53.7,1,195544.0,148163.0,0.993,0.283,18936.0,2,0,0.281,51.5,0.94,0.089,709,3,0,263212.0,131845.0,5,4.6,41,1.8,99.9,declining turnover trend observed; promoter conduct satisfactory.,unit operational with visible activity.,no linkage with other defaulting entities found.,part payment received after repeated follow up.,stock not matching book records.,0,0
REC0024954,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,2,0,8,0,1,0,97.2,40.5,65.7,14.18,7.8,3.4,Standard,4271243.0,2.5,1,11.6,0.596,1,0,5.3,Active,29.8,43.6,0,334374.0,319592.0,0.939,0.314,17703.0,0,0,0.419,33.5,0.74,0.015,603,3,1,718457.0,330673.0,8,5.4,45,-29.2,67.5,repayment track record satisfactory.,technical report indicates property access issue.,common email id linked to multiple applicants.,no follow up required this month.,stock verified and found adequate.,0,0
REC0024955,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,3,1,8,3,2,0,81.8,58.3,73.5,10.99,15.7,-0.3,SMA-0,2362454.0,-9.6,1,5.3,0.637,2,0,5.8,Cancelled,37.5,51.8,0,164560.0,137737.0,0.836,0.245,9379.0,0,0,0.659,28.0,1.8,0.083,686,2,1,775670.0,265342.0,9,5.2,3,-15.6,70.2,financials in line with projections.,business premises verified and active.,no adverse RCU observation.,frequent promise to pay.,stock verification could not be completed; stock ageing beyond acceptable limits; stock verified and found adequate.,0,0
REC0024956,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,4,1,8,1,1,2,82.6,63.2,68.8,8.01,13.0,-1.5,SMA-0,3986541.0,0.7,0,15.4,0.857,2,0,5.2,Active,48.7,39.2,1,219331.0,219942.0,0.66,0.19,12556.0,2,1,0.02,41.4,0.44,0.052,683,6,3,561560.0,125868.0,7,5.2,37,-11.7,80.6,promoter diverting funds to group entity suspected; repayment track record satisfactory.,stock levels found adequate.,no adverse RCU observation.,repayment conduct satisfactory.,stock not matching book records; stock ageing beyond acceptable limits.,0,0
REC0024957,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,5,0,8,1,1,0,69.7,77.6,63.0,15.29,20.1,5.5,Standard,4401641.0,-11.1,0,18.1,0.683,0,0,5.1,Active,54.6,38.0,0,222949.0,207823.0,0.608,0.364,9167.0,1,0,0.02,59.4,0.63,-0.43,646,5,0,811658.0,431514.0,9,6.3,50,-31.3,74.1,financials in line with projections; buyer base concentrated with top two buyers.,frequent promise to pay noted.,no linkage with other defaulting entities found; RCU noted common mobile number with other entities.,borrower unreachable on registered number.,obsolete stock observed during inspection.,1,0
REC0024958,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,6,2,9,3,1,1,73.0,86.7,92.5,10.43,23.0,-0.2,SMA-0,2748273.0,-33.7,1,7.7,0.694,1,0,5.7,Active,43.7,57.2,1,91437.0,87803.0,0.399,0.557,3534.0,2,0,0.317,45.4,1.12,-0.008,615,10,1,746578.0,390791.0,10,6.0,3,-14.5,71.6,buyer base concentrated with top two buyers.,frequent promise to pay noted; technical report indicates property access issue; field investigation found no adverse observation.,RCU noted common mobile number with other entities; documents verified genuine.,borrower unreachable on registered number; repayment conduct satisfactory.,stock not matching book records.,0,0
REC0024959,B103119,MSME Enterprise 03119,Manufacturer,Proprietorship,Retail,Rajkot,6.5,Working Capital,1314109.0,468070.0,Yes,No,Retail-Rajkot,Retail-Rajkot-BUYER2,7,0,11,1,0,1,82.3,73.8,87.0,12.71,18.0,0.8,Standard,3661538.0,1.6,1,17.6,0.963,2,0,5.0,Active,73.6,49.8,0,204566.0,197160.0,0.67,0.304,7387.0,2,0,0.046,45.0,0.7,-0.027,602,2,3,539242.0,194260.0,13,4.1,2,-12.7,75.1,declining turnover trend observed; cash flow stress visible; business running satisfactorily.,unit operational with visible activity; technical report indicates property access issue.,no adverse RCU observation.,repayment conduct satisfactory.,inventory levels healthy and moving; stock ageing beyond acceptable limits.,0,0
REC0024960,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,0,0,6,1,1,1,86.4,59.0,75.6,8.16,-0.2,-2.6,Standard,16161058.0,24.4,0,0.9,0.575,2,0,5.1,Active,61.9,44.1,0,1058770.0,988737.0,0.786,0.213,47059.0,0,1,0.317,11.1,1.13,0.076,617,1,2,5069149.0,1585859.0,6,4.3,17,3.5,84.8,repayment track record satisfactory.,technical report indicates property access issue; business premises verified and active.,documents verified genuine.,no follow up required this month.,stock verified and found adequate.,0,0
REC0024961,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,1,0,2,1,1,2,100.0,54.3,32.6,4.82,3.0,3.5,Standard,6632979.0,9.6,1,7.0,0.464,0,0,5.8,Active,19.7,46.2,0,567903.0,546250.0,1.027,0.23,16436.0,0,0,0.447,19.6,1.45,0.117,746,2,3,4169971.0,752324.0,4,5.1,10,-8.7,88.5,business running satisfactorily.,field investigation found no adverse observation.,no linkage with other defaulting entities found.,repayment conduct satisfactory.,stock statement matches book records.,0,0
REC0024962,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,2,0,3,0,0,0,100.0,46.7,42.1,6.46,0.0,0.8,Standard,15078042.0,14.1,0,0.0,0.374,0,0,4.8,Active,24.3,26.8,0,1110660.0,956676.0,0.884,0.142,70863.0,0,1,0.449,17.9,1.29,0.196,736,1,1,4214886.0,2195854.0,2,5.6,5,-7.3,94.1,adequate liquidity maintained.,business premises verified and active.,documents verified genuine.,repayment conduct satisfactory.,stock audit found no discrepancy.,0,0
REC0024963,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,3,0,1,0,0,0,100.0,56.7,46.7,7.59,7.9,-3.1,Standard,18536982.0,1.1,0,7.8,0.667,0,0,6.0,Active,24.9,32.3,0,951591.0,910916.0,0.616,0.315,73220.0,0,0,0.519,38.0,1.53,0.089,741,0,1,5492033.0,530458.0,2,3.8,4,-3.0,88.7,buyer base concentrated with top two buyers.,frequent promise to pay noted.,documents verified genuine.,no follow up required this month.,stock verification could not be completed; stock verified and found adequate.,0,0
REC0024964,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,4,0,1,1,0,0,92.2,53.2,41.6,4.58,-0.8,-2.2,Standard,17566053.0,-4.6,1,17.0,0.639,0,0,4.9,Active,36.1,30.6,0,1084959.0,1134235.0,0.741,0.206,62731.0,0,0,0.244,41.6,1.17,0.239,657,1,2,1355501.0,250151.0,3,5.1,6,1.3,83.7,cash flow stress visible; repayment track record satisfactory.,unit operational with visible activity.,no linkage with other defaulting entities found.,cheque returned for insufficient funds.,stock audit found no discrepancy.,0,0
REC0024965,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,5,0,1,0,0,0,100.0,73.8,55.0,2.06,7.3,0.3,Standard,11683584.0,-7.3,0,0.0,0.633,0,0,5.0,Active,38.1,39.8,0,954810.0,1057089.0,0.981,0.165,69712.0,0,0,0.356,32.5,1.4,0.198,750,2,0,6565018.0,881148.0,3,3.9,3,-0.6,99.2,adequate liquidity maintained.,frequent promise to pay noted.,identity and address cross-verified.,repayment conduct satisfactory.,stock audit found no discrepancy.,0,0
REC0024966,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,6,0,4,1,3,0,100.0,57.9,53.8,7.32,5.8,0.7,Standard,18860495.0,13.8,0,1.5,0.726,0,0,5.5,Active,35.6,20.2,0,1504317.0,1624194.0,0.957,0.378,139184.0,0,0,0.45,22.7,1.19,0.131,742,1,1,6806046.0,808949.0,5,4.1,17,2.5,91.1,promoter diverting funds to group entity suspected.,unit operational with visible activity.,no linkage with other defaulting entities found.,repayment conduct satisfactory.,stock statement matches book records.,0,0
REC0024967,B103120,MSME Enterprise 03120,Trader,Pvt Ltd,Construction,Surat,6.1,CGTMSE,5517173.0,3725814.0,Yes,No,Construction-Surat,Construction-Surat-BUYER2,7,0,4,0,2,0,98.9,55.3,66.7,10.59,2.4,-2.8,Standard,12040835.0,8.1,1,3.5,0.528,0,0,5.7,Active,45.4,21.6,0,936902.0,999912.0,0.934,0.194,75746.0,0,0,0.37,26.3,1.73,0.101,748,0,3,7840740.0,1627186.0,5,4.2,6,-13.0,87.9,business running satisfactorily.,stock levels found adequate; technical report indicates property access issue.,no linkage with other defaulting entities found.,no follow up required this month.,stock verified and found adequate.,0,1
REC0024968,B103121,MSME Enterprise 03121,Manufacturer,Proprietorship,Chemicals,Surat,4.2,Cash Credit,3304916.0,1067998.0,No,No,Chemicals-Surat,Chemicals-Surat-BUYER3,0,2,13,2,0,1,75.8,89.6,48.9,10.87,14.0,3.0,SMA-0,7412144.0,-21.2,3,22.0,0.691,2,0,4.0,Active,67.3,45.4,0,433960.0,385231.0,0.703,0.519,22890.0,1,0,0.02,57.5,0.64,-0.143,711,4,3,1057698.0,705533.0,16,3.7,3,-15.7,56.6,adequate liquidity maintained; buyer base concentrated with top two buyers.,field investigation found no adverse observation; technical report indicates property access issue; frequent promise to pay noted.,no linkage with other defaulting entities found; common email id linked to multiple applicants.,EMI realised on due date.,stock ageing beyond acceptable limits; obsolete stock observed during inspection.,0,0
REC0024969,B103121,MSME Enterprise 03121,Manufacturer,Proprietorship,Chemicals,Surat,4.2,Cash Credit,3304916.0,1067998.0,No,No,Chemicals-Surat,Chemicals-Surat-BUYER3,1,4,20,3,2,5,53.1,93.6,98.5,21.28,29.1,3.7,SMA-0,8026563.0,-47.6,2,26.7,0.846,3,0,3.9,Cancelled,75.3,93.5,1,100332.0,88052.0,0.15,0.681,1084.0,2,1,0.185,79.1,0.1,-0.318,509,7,2,562315.0,335509.0,20,2.7,14,-39.3,39.5,related party transactions suspected; promoter diverting funds to group entity suspected.,frequent promise to pay noted; unit operations appear scaled down.,identity and address cross-verified; RCU noted common mobile number with other entities; common email id linked to multiple applicants.,part payment received after repeated follow up; repayment conduct satisfactory; frequent promise to pay.,stock verification could not be completed; stock audit found no discrepancy.,1,0
